SourceName;SourcePKName;SourceID;TargetName;TargetPKName;TargetID
Orders;OrderID;10292;vw_OrderFreightDetails;OrderID;10292
Orders;OrderID;10293;vw_OrderFreightDetails;OrderID;10293
Orders;OrderID;10294;vw_OrderFreightDetails;OrderID;10294
Orders;OrderID;10295;vw_OrderFreightDetails;OrderID;10295
Orders;OrderID;10296;vw_OrderFreightDetails;OrderID;10296
Orders;OrderID;10297;vw_OrderFreightDetails;OrderID;10297
Orders;OrderID;10298;vw_OrderFreightDetails;OrderID;10298
Orders;OrderID;10299;vw_OrderFreightDetails;OrderID;10299
Orders;OrderID;10300;vw_OrderFreightDetails;OrderID;10300
Orders;OrderID;10301;vw_OrderFreightDetails;OrderID;10301
Orders;OrderID;10302;vw_OrderFreightDetails;OrderID;10302
Orders;OrderID;10303;vw_OrderFreightDetails;OrderID;10303
Orders;OrderID;10304;vw_OrderFreightDetails;OrderID;10304
Orders;OrderID;10305;vw_OrderFreightDetails;OrderID;10305
Orders;OrderID;10306;vw_OrderFreightDetails;OrderID;10306
Orders;OrderID;10307;vw_OrderFreightDetails;OrderID;10307
Orders;OrderID;10308;vw_OrderFreightDetails;OrderID;10308
Orders;OrderID;10309;vw_OrderFreightDetails;OrderID;10309
Orders;OrderID;10310;vw_OrderFreightDetails;OrderID;10310
Orders;OrderID;10311;vw_OrderFreightDetails;OrderID;10311
Orders;OrderID;10312;vw_OrderFreightDetails;OrderID;10312
Orders;OrderID;10313;vw_OrderFreightDetails;OrderID;10313
Orders;OrderID;10314;vw_OrderFreightDetails;OrderID;10314
Orders;OrderID;10315;vw_OrderFreightDetails;OrderID;10315
Orders;OrderID;10316;vw_OrderFreightDetails;OrderID;10316
Orders;OrderID;10317;vw_OrderFreightDetails;OrderID;10317
Orders;OrderID;10318;vw_OrderFreightDetails;OrderID;10318
Orders;OrderID;10319;vw_OrderFreightDetails;OrderID;10319
Orders;OrderID;10320;vw_OrderFreightDetails;OrderID;10320
Orders;OrderID;10321;vw_OrderFreightDetails;OrderID;10321
Orders;OrderID;10322;vw_OrderFreightDetails;OrderID;10322
Orders;OrderID;10323;vw_OrderFreightDetails;OrderID;10323
Orders;OrderID;10324;vw_OrderFreightDetails;OrderID;10324
Orders;OrderID;10325;vw_OrderFreightDetails;OrderID;10325
Orders;OrderID;10326;vw_OrderFreightDetails;OrderID;10326
Orders;OrderID;10327;vw_OrderFreightDetails;OrderID;10327
Orders;OrderID;10328;vw_OrderFreightDetails;OrderID;10328
Orders;OrderID;10329;vw_OrderFreightDetails;OrderID;10329
Orders;OrderID;10330;vw_OrderFreightDetails;OrderID;10330
Orders;OrderID;10331;vw_OrderFreightDetails;OrderID;10331
Orders;OrderID;10332;vw_OrderFreightDetails;OrderID;10332
Orders;OrderID;10333;vw_OrderFreightDetails;OrderID;10333
Orders;OrderID;10334;vw_OrderFreightDetails;OrderID;10334
Orders;OrderID;10335;vw_OrderFreightDetails;OrderID;10335
Orders;OrderID;10336;vw_OrderFreightDetails;OrderID;10336
Orders;OrderID;10337;vw_OrderFreightDetails;OrderID;10337
Orders;OrderID;10338;vw_OrderFreightDetails;OrderID;10338
Orders;OrderID;10339;vw_OrderFreightDetails;OrderID;10339
Orders;OrderID;10340;vw_OrderFreightDetails;OrderID;10340
Orders;OrderID;10341;vw_OrderFreightDetails;OrderID;10341
Orders;OrderID;10342;vw_OrderFreightDetails;OrderID;10342
Orders;OrderID;10343;vw_OrderFreightDetails;OrderID;10343
Orders;OrderID;10344;vw_OrderFreightDetails;OrderID;10344
Orders;OrderID;10345;vw_OrderFreightDetails;OrderID;10345
Orders;OrderID;10346;vw_OrderFreightDetails;OrderID;10346
Orders;OrderID;10347;vw_OrderFreightDetails;OrderID;10347
Orders;OrderID;10348;vw_OrderFreightDetails;OrderID;10348
Orders;OrderID;10349;vw_OrderFreightDetails;OrderID;10349
Orders;OrderID;10350;vw_OrderFreightDetails;OrderID;10350
Orders;OrderID;10351;vw_OrderFreightDetails;OrderID;10351
Orders;OrderID;10352;vw_OrderFreightDetails;OrderID;10352
vw_OrderFreightDetails;OrderID;10255;Table_HighFreightStaging;StageID;151
vw_OrderFreightDetails;OrderID;10258;Table_HighFreightStaging;StageID;152
vw_OrderFreightDetails;OrderID;10263;Table_HighFreightStaging;StageID;153
vw_OrderFreightDetails;OrderID;10267;Table_HighFreightStaging;StageID;154
vw_OrderFreightDetails;OrderID;10270;Table_HighFreightStaging;StageID;155
vw_OrderFreightDetails;OrderID;10277;Table_HighFreightStaging;StageID;156
vw_OrderFreightDetails;OrderID;10286;Table_HighFreightStaging;StageID;157
vw_OrderFreightDetails;OrderID;10294;Table_HighFreightStaging;StageID;158
vw_OrderFreightDetails;OrderID;10298;Table_HighFreightStaging;StageID;159
vw_OrderFreightDetails;OrderID;10303;Table_HighFreightStaging;StageID;160
vw_OrderFreightDetails;OrderID;10305;Table_HighFreightStaging;StageID;161
vw_OrderFreightDetails;OrderID;10316;Table_HighFreightStaging;StageID;162
vw_OrderFreightDetails;OrderID;10324;Table_HighFreightStaging;StageID;163
vw_OrderFreightDetails;OrderID;10329;Table_HighFreightStaging;StageID;164
vw_OrderFreightDetails;OrderID;10337;Table_HighFreightStaging;StageID;165
vw_OrderFreightDetails;OrderID;10340;Table_HighFreightStaging;StageID;166
vw_OrderFreightDetails;OrderID;10343;Table_HighFreightStaging;StageID;167
vw_OrderFreightDetails;OrderID;10345;Table_HighFreightStaging;StageID;168
vw_OrderFreightDetails;OrderID;10346;Table_HighFreightStaging;StageID;169
vw_OrderFreightDetails;OrderID;10351;Table_HighFreightStaging;StageID;170
vw_OrderFreightDetails;OrderID;10353;Table_HighFreightStaging;StageID;171
vw_OrderFreightDetails;OrderID;10359;Table_HighFreightStaging;StageID;172
vw_OrderFreightDetails;OrderID;10360;Table_HighFreightStaging;StageID;173
vw_OrderFreightDetails;OrderID;10361;Table_HighFreightStaging;StageID;174
vw_OrderFreightDetails;OrderID;10368;Table_HighFreightStaging;StageID;175
vw_OrderFreightDetails;OrderID;10369;Table_HighFreightStaging;StageID;176
vw_OrderFreightDetails;OrderID;10372;Table_HighFreightStaging;StageID;177
vw_OrderFreightDetails;OrderID;10373;Table_HighFreightStaging;StageID;178
vw_OrderFreightDetails;OrderID;10384;Table_HighFreightStaging;StageID;179
vw_OrderFreightDetails;OrderID;10390;Table_HighFreightStaging;StageID;180
vw_OrderFreightDetails;OrderID;10392;Table_HighFreightStaging;StageID;181
vw_OrderFreightDetails;OrderID;10393;Table_HighFreightStaging;StageID;182
vw_OrderFreightDetails;OrderID;10395;Table_HighFreightStaging;StageID;183
vw_OrderFreightDetails;OrderID;10396;Table_HighFreightStaging;StageID;184
vw_OrderFreightDetails;OrderID;10404;Table_HighFreightStaging;StageID;185
vw_OrderFreightDetails;OrderID;10406;Table_HighFreightStaging;StageID;186
vw_OrderFreightDetails;OrderID;10419;Table_HighFreightStaging;StageID;187
vw_OrderFreightDetails;OrderID;10424;Table_HighFreightStaging;StageID;188
vw_OrderFreightDetails;OrderID;10430;Table_HighFreightStaging;StageID;189
vw_OrderFreightDetails;OrderID;10436;Table_HighFreightStaging;StageID;190
vw_OrderFreightDetails;OrderID;10451;Table_HighFreightStaging;StageID;191
vw_OrderFreightDetails;OrderID;10452;Table_HighFreightStaging;StageID;192
vw_OrderFreightDetails;OrderID;10455;Table_HighFreightStaging;StageID;193
vw_OrderFreightDetails;OrderID;10458;Table_HighFreightStaging;StageID;194
vw_OrderFreightDetails;OrderID;10461;Table_HighFreightStaging;StageID;195
vw_OrderFreightDetails;OrderID;10465;Table_HighFreightStaging;StageID;196
vw_OrderFreightDetails;OrderID;10479;Table_HighFreightStaging;StageID;197
vw_OrderFreightDetails;OrderID;10490;Table_HighFreightStaging;StageID;198
vw_OrderFreightDetails;OrderID;10499;Table_HighFreightStaging;StageID;199
vw_OrderFreightDetails;OrderID;10510;Table_HighFreightStaging;StageID;200
vw_OrderFreightDetails;OrderID;10511;Table_HighFreightStaging;StageID;201
vw_OrderFreightDetails;OrderID;10513;Table_HighFreightStaging;StageID;202
vw_OrderFreightDetails;OrderID;10514;Table_HighFreightStaging;StageID;203
vw_OrderFreightDetails;OrderID;10515;Table_HighFreightStaging;StageID;204
vw_OrderFreightDetails;OrderID;10518;Table_HighFreightStaging;StageID;205
vw_OrderFreightDetails;OrderID;10524;Table_HighFreightStaging;StageID;206
vw_OrderFreightDetails;OrderID;10530;Table_HighFreightStaging;StageID;207
vw_OrderFreightDetails;OrderID;10533;Table_HighFreightStaging;StageID;208
vw_OrderFreightDetails;OrderID;10540;Table_HighFreightStaging;StageID;209
vw_OrderFreightDetails;OrderID;10546;Table_HighFreightStaging;StageID;210
vw_OrderFreightDetails;OrderID;10547;Table_HighFreightStaging;StageID;211
vw_OrderFreightDetails;OrderID;10549;Table_HighFreightStaging;StageID;212
vw_OrderFreightDetails;OrderID;10553;Table_HighFreightStaging;StageID;213
Table_HighFreightStaging;StageID;151;##TempFreightBuffer;TempID;214
Table_HighFreightStaging;StageID;152;##TempFreightBuffer;TempID;215
Table_HighFreightStaging;StageID;153;##TempFreightBuffer;TempID;216
Table_HighFreightStaging;StageID;154;##TempFreightBuffer;TempID;217
Table_HighFreightStaging;StageID;155;##TempFreightBuffer;TempID;218
Table_HighFreightStaging;StageID;156;##TempFreightBuffer;TempID;219
Table_HighFreightStaging;StageID;157;##TempFreightBuffer;TempID;220
Table_HighFreightStaging;StageID;158;##TempFreightBuffer;TempID;221
Table_HighFreightStaging;StageID;159;##TempFreightBuffer;TempID;222
Table_HighFreightStaging;StageID;160;##TempFreightBuffer;TempID;223
Table_HighFreightStaging;StageID;161;##TempFreightBuffer;TempID;224
Table_HighFreightStaging;StageID;162;##TempFreightBuffer;TempID;225
Table_HighFreightStaging;StageID;163;##TempFreightBuffer;TempID;226
Table_HighFreightStaging;StageID;164;##TempFreightBuffer;TempID;227
Table_HighFreightStaging;StageID;165;##TempFreightBuffer;TempID;228
Table_HighFreightStaging;StageID;166;##TempFreightBuffer;TempID;229
Table_HighFreightStaging;StageID;167;##TempFreightBuffer;TempID;230
Table_HighFreightStaging;StageID;168;##TempFreightBuffer;TempID;231
Table_HighFreightStaging;StageID;169;##TempFreightBuffer;TempID;232
Table_HighFreightStaging;StageID;170;##TempFreightBuffer;TempID;233
Table_HighFreightStaging;StageID;171;##TempFreightBuffer;TempID;234
Table_HighFreightStaging;StageID;172;##TempFreightBuffer;TempID;235
Table_HighFreightStaging;StageID;173;##TempFreightBuffer;TempID;236
Table_HighFreightStaging;StageID;174;##TempFreightBuffer;TempID;237
Table_HighFreightStaging;StageID;175;##TempFreightBuffer;TempID;238
Table_HighFreightStaging;StageID;176;##TempFreightBuffer;TempID;239
Table_HighFreightStaging;StageID;177;##TempFreightBuffer;TempID;240
Table_HighFreightStaging;StageID;178;##TempFreightBuffer;TempID;241
Table_HighFreightStaging;StageID;179;##TempFreightBuffer;TempID;242
Table_HighFreightStaging;StageID;180;##TempFreightBuffer;TempID;243
Table_HighFreightStaging;StageID;181;##TempFreightBuffer;TempID;244
Table_HighFreightStaging;StageID;182;##TempFreightBuffer;TempID;245
Table_HighFreightStaging;StageID;183;##TempFreightBuffer;TempID;246
Table_HighFreightStaging;StageID;184;##TempFreightBuffer;TempID;247
Table_HighFreightStaging;StageID;185;##TempFreightBuffer;TempID;248
Table_HighFreightStaging;StageID;186;##TempFreightBuffer;TempID;249
Table_HighFreightStaging;StageID;187;##TempFreightBuffer;TempID;250
Table_HighFreightStaging;StageID;188;##TempFreightBuffer;TempID;251
Table_HighFreightStaging;StageID;189;##TempFreightBuffer;TempID;252
Table_HighFreightStaging;StageID;190;##TempFreightBuffer;TempID;253
Table_HighFreightStaging;StageID;191;##TempFreightBuffer;TempID;254
Table_HighFreightStaging;StageID;192;##TempFreightBuffer;TempID;255
Table_HighFreightStaging;StageID;193;##TempFreightBuffer;TempID;256
Table_HighFreightStaging;StageID;194;##TempFreightBuffer;TempID;257
Table_HighFreightStaging;StageID;195;##TempFreightBuffer;TempID;258
Table_HighFreightStaging;StageID;196;##TempFreightBuffer;TempID;259
Table_HighFreightStaging;StageID;197;##TempFreightBuffer;TempID;260
Table_HighFreightStaging;StageID;198;##TempFreightBuffer;TempID;261
Table_HighFreightStaging;StageID;199;##TempFreightBuffer;TempID;262
Table_HighFreightStaging;StageID;200;##TempFreightBuffer;TempID;263
Table_HighFreightStaging;StageID;201;##TempFreightBuffer;TempID;264
Table_HighFreightStaging;StageID;202;##TempFreightBuffer;TempID;265
Table_HighFreightStaging;StageID;203;##TempFreightBuffer;TempID;266
Table_HighFreightStaging;StageID;204;##TempFreightBuffer;TempID;267
Table_HighFreightStaging;StageID;205;##TempFreightBuffer;TempID;268
Table_HighFreightStaging;StageID;206;##TempFreightBuffer;TempID;269
Table_HighFreightStaging;StageID;207;##TempFreightBuffer;TempID;270
Table_HighFreightStaging;StageID;208;##TempFreightBuffer;TempID;271
Table_HighFreightStaging;StageID;209;##TempFreightBuffer;TempID;272
Table_HighFreightStaging;StageID;210;##TempFreightBuffer;TempID;273
Table_HighFreightStaging;StageID;211;##TempFreightBuffer;TempID;274
Table_HighFreightStaging;StageID;212;##TempFreightBuffer;TempID;275
Table_HighFreightStaging;StageID;213;##TempFreightBuffer;TempID;276
Employees;EmployeeID;9;vw_EmployeeSalesSummary;EmployeeID;9
Employees;EmployeeID;3;vw_EmployeeSalesSummary;EmployeeID;3
Employees;EmployeeID;6;vw_EmployeeSalesSummary;EmployeeID;6
Employees;EmployeeID;7;vw_EmployeeSalesSummary;EmployeeID;7
Employees;EmployeeID;1;vw_EmployeeSalesSummary;EmployeeID;1
Employees;EmployeeID;4;vw_EmployeeSalesSummary;EmployeeID;4
Employees;EmployeeID;5;vw_EmployeeSalesSummary;EmployeeID;5
Employees;EmployeeID;2;vw_EmployeeSalesSummary;EmployeeID;2
Employees;EmployeeID;8;vw_EmployeeSalesSummary;EmployeeID;8
vw_EmployeeSalesSummary;EmployeeID;9;Table_SalesPerformance;LineageID;277
vw_EmployeeSalesSummary;EmployeeID;3;Table_SalesPerformance;LineageID;278
vw_EmployeeSalesSummary;EmployeeID;6;Table_SalesPerformance;LineageID;279
vw_EmployeeSalesSummary;EmployeeID;7;Table_SalesPerformance;LineageID;280
vw_EmployeeSalesSummary;EmployeeID;1;Table_SalesPerformance;LineageID;281
vw_EmployeeSalesSummary;EmployeeID;4;Table_SalesPerformance;LineageID;282
vw_EmployeeSalesSummary;EmployeeID;5;Table_SalesPerformance;LineageID;283
vw_EmployeeSalesSummary;EmployeeID;2;Table_SalesPerformance;LineageID;284
vw_EmployeeSalesSummary;EmployeeID;8;Table_SalesPerformance;LineageID;285
Table_SalesPerformance;LineageID;277;##TempEliteSales;StageID;286
Table_SalesPerformance;LineageID;278;##TempEliteSales;StageID;287
Table_SalesPerformance;LineageID;279;##TempEliteSales;StageID;288
Table_SalesPerformance;LineageID;280;##TempEliteSales;StageID;289
Table_SalesPerformance;LineageID;281;##TempEliteSales;StageID;290
Table_SalesPerformance;LineageID;282;##TempEliteSales;StageID;291
Table_SalesPerformance;LineageID;283;##TempEliteSales;StageID;292
Table_SalesPerformance;LineageID;284;##TempEliteSales;StageID;293
Table_SalesPerformance;LineageID;285;##TempEliteSales;StageID;294
##TempEliteSales;StageID;286;Final_CommissionReport;ReportID;295
##TempEliteSales;StageID;287;Final_CommissionReport;ReportID;296
##TempEliteSales;StageID;288;Final_CommissionReport;ReportID;297
##TempEliteSales;StageID;289;Final_CommissionReport;ReportID;298
##TempEliteSales;StageID;290;Final_CommissionReport;ReportID;299
##TempEliteSales;StageID;291;Final_CommissionReport;ReportID;300
##TempEliteSales;StageID;292;Final_CommissionReport;ReportID;301
##TempEliteSales;StageID;293;Final_CommissionReport;ReportID;302
##TempEliteSales;StageID;294;Final_CommissionReport;ReportID;303
Products;ProductID;1;vw_SupplierStockValue;ProductID;1
Products;ProductID;2;vw_SupplierStockValue;ProductID;2
Products;ProductID;3;vw_SupplierStockValue;ProductID;3
Products;ProductID;4;vw_SupplierStockValue;ProductID;4
Products;ProductID;5;vw_SupplierStockValue;ProductID;5
Products;ProductID;6;vw_SupplierStockValue;ProductID;6
Products;ProductID;7;vw_SupplierStockValue;ProductID;7
Products;ProductID;8;vw_SupplierStockValue;ProductID;8
Products;ProductID;9;vw_SupplierStockValue;ProductID;9
Products;ProductID;10;vw_SupplierStockValue;ProductID;10
Products;ProductID;11;vw_SupplierStockValue;ProductID;11
Products;ProductID;12;vw_SupplierStockValue;ProductID;12
Products;ProductID;13;vw_SupplierStockValue;ProductID;13
Products;ProductID;14;vw_SupplierStockValue;ProductID;14
Products;ProductID;15;vw_SupplierStockValue;ProductID;15
Products;ProductID;16;vw_SupplierStockValue;ProductID;16
Products;ProductID;17;vw_SupplierStockValue;ProductID;17
Products;ProductID;18;vw_SupplierStockValue;ProductID;18
Products;ProductID;19;vw_SupplierStockValue;ProductID;19
Products;ProductID;20;vw_SupplierStockValue;ProductID;20
Products;ProductID;21;vw_SupplierStockValue;ProductID;21
Products;ProductID;22;vw_SupplierStockValue;ProductID;22
Products;ProductID;23;vw_SupplierStockValue;ProductID;23
Products;ProductID;24;vw_SupplierStockValue;ProductID;24
Products;ProductID;25;vw_SupplierStockValue;ProductID;25
Products;ProductID;26;vw_SupplierStockValue;ProductID;26
Products;ProductID;27;vw_SupplierStockValue;ProductID;27
Products;ProductID;28;vw_SupplierStockValue;ProductID;28
Products;ProductID;29;vw_SupplierStockValue;ProductID;29
Products;ProductID;30;vw_SupplierStockValue;ProductID;30
Products;ProductID;31;vw_SupplierStockValue;ProductID;31
Products;ProductID;32;vw_SupplierStockValue;ProductID;32
Products;ProductID;33;vw_SupplierStockValue;ProductID;33
Products;ProductID;34;vw_SupplierStockValue;ProductID;34
Products;ProductID;35;vw_SupplierStockValue;ProductID;35
Products;ProductID;36;vw_SupplierStockValue;ProductID;36
Products;ProductID;37;vw_SupplierStockValue;ProductID;37
Products;ProductID;38;vw_SupplierStockValue;ProductID;38
Products;ProductID;39;vw_SupplierStockValue;ProductID;39
Products;ProductID;40;vw_SupplierStockValue;ProductID;40
Products;ProductID;41;vw_SupplierStockValue;ProductID;41
Products;ProductID;42;vw_SupplierStockValue;ProductID;42
Products;ProductID;43;vw_SupplierStockValue;ProductID;43
Products;ProductID;44;vw_SupplierStockValue;ProductID;44
Products;ProductID;45;vw_SupplierStockValue;ProductID;45
Products;ProductID;46;vw_SupplierStockValue;ProductID;46
Products;ProductID;47;vw_SupplierStockValue;ProductID;47
Products;ProductID;48;vw_SupplierStockValue;ProductID;48
Products;ProductID;49;vw_SupplierStockValue;ProductID;49
Products;ProductID;50;vw_SupplierStockValue;ProductID;50
Products;ProductID;51;vw_SupplierStockValue;ProductID;51
Products;ProductID;52;vw_SupplierStockValue;ProductID;52
Products;ProductID;53;vw_SupplierStockValue;ProductID;53
Products;ProductID;54;vw_SupplierStockValue;ProductID;54
Products;ProductID;55;vw_SupplierStockValue;ProductID;55
Products;ProductID;56;vw_SupplierStockValue;ProductID;56
Products;ProductID;57;vw_SupplierStockValue;ProductID;57
Products;ProductID;58;vw_SupplierStockValue;ProductID;58
Products;ProductID;59;vw_SupplierStockValue;ProductID;59
Products;ProductID;60;vw_SupplierStockValue;ProductID;60
Products;ProductID;61;vw_SupplierStockValue;ProductID;61
Products;ProductID;62;vw_SupplierStockValue;ProductID;62
Products;ProductID;63;vw_SupplierStockValue;ProductID;63
Products;ProductID;64;vw_SupplierStockValue;ProductID;64
Products;ProductID;65;vw_SupplierStockValue;ProductID;65
Products;ProductID;66;vw_SupplierStockValue;ProductID;66
Products;ProductID;67;vw_SupplierStockValue;ProductID;67
Products;ProductID;68;vw_SupplierStockValue;ProductID;68
Products;ProductID;69;vw_SupplierStockValue;ProductID;69
Products;ProductID;70;vw_SupplierStockValue;ProductID;70
Products;ProductID;71;vw_SupplierStockValue;ProductID;71
Products;ProductID;72;vw_SupplierStockValue;ProductID;72
Products;ProductID;73;vw_SupplierStockValue;ProductID;73
Products;ProductID;74;vw_SupplierStockValue;ProductID;74
Products;ProductID;75;vw_SupplierStockValue;ProductID;75
Products;ProductID;76;vw_SupplierStockValue;ProductID;76
Products;ProductID;77;vw_SupplierStockValue;ProductID;77
vw_SupplierStockValue;ProductID;1;Table_WarehouseInventory;InventoryID;304
vw_SupplierStockValue;ProductID;2;Table_WarehouseInventory;InventoryID;305
vw_SupplierStockValue;ProductID;3;Table_WarehouseInventory;InventoryID;306
vw_SupplierStockValue;ProductID;4;Table_WarehouseInventory;InventoryID;307
vw_SupplierStockValue;ProductID;5;Table_WarehouseInventory;InventoryID;308
vw_SupplierStockValue;ProductID;6;Table_WarehouseInventory;InventoryID;309
vw_SupplierStockValue;ProductID;7;Table_WarehouseInventory;InventoryID;310
vw_SupplierStockValue;ProductID;8;Table_WarehouseInventory;InventoryID;311
vw_SupplierStockValue;ProductID;9;Table_WarehouseInventory;InventoryID;312
vw_SupplierStockValue;ProductID;10;Table_WarehouseInventory;InventoryID;313
vw_SupplierStockValue;ProductID;11;Table_WarehouseInventory;InventoryID;314
vw_SupplierStockValue;ProductID;12;Table_WarehouseInventory;InventoryID;315
vw_SupplierStockValue;ProductID;13;Table_WarehouseInventory;InventoryID;316
